location,lang,retweet_count,conversation_id_str,image_url,tweet_url,favorite_count,user_id_str,created_at,full_text,reply_count,username,in_reply_to_screen_name,quote_count,id_str,text_casefold,text_clean,tokens,tokens_stem,text_stemmed,emoji_drop_from_raw,emoji_map_from_raw
,in,0,1683054080275660801,,https://x.com/undefined/status/1683055699201503235,1,341987176,Sun Jul 23 10:05:23 +0000 2023,@IwagEvolution Selamat sore. Tersedia 10 perjalanan Commuter Line Mojokerto-Surabaya Gubeng. Untuk pemesanan tiket bisa melalui aplikasi KAI Access mulai H-7 sebelum keberangkatan KA. Namun saran yang disampaikan menjadi masukan bagi kami. Tks.,0,,IwagEvolution,0,1683055699201503235,@iwagevolution selamat sore. tersedia 10 perjalanan commuter line mojokerto-surabaya gubeng. untuk pemesanan tiket bisa melalui aplikasi kai access mulai h-7 sebelum keberangkatan ka. namun saran yang disampaikan menjadi masukan bagi kami. tks.,selamat sore tersedia 10 perjalanan commuter line mojokerto surabaya gubeng untuk pemesanan tiket bisa melalui aplikasi kai access mulai h 7 sebelum keberangkatan ka namun saran yang disampaikan menjadi masukan bagi kami tks,"['selamat', 'sore', 'tersedia', '10', 'perjalanan', 'commuter', 'line', 'mojokerto', 'surabaya', 'gubeng', 'untuk', 'pemesanan', 'tiket', 'bisa', 'melalui', 'aplikasi', 'kai', 'access', 'mulai', 'h', '7', 'sebelum', 'keberangkatan', 'ka', 'namun', 'saran', 'yang', 'disampaikan', 'menjadi', 'masukan', 'bagi', 'kami', 'tks']","['selamat', 'sore', 'sedia', '10', 'jalan', 'commuter', 'line', 'mojokerto', 'surabaya', 'gubeng', 'untuk', 'mesan', 'tiket', 'bisa', 'lalu', 'aplikasi', 'kai', 'access', 'mulai', 'h', '7', 'belum', 'berangkat', 'ka', 'namun', 'saran', 'yang', 'sampai', 'jadi', 'masuk', 'bagi', 'kami', 'tks']",selamat sore sedia 10 jalan commuter line mojokerto surabaya gubeng untuk mesan tiket bisa lalu aplikasi kai access mulai h 7 belum berangkat ka namun saran yang sampai jadi masuk bagi kami tks,@IwagEvolution Selamat sore. Tersedia 10 perjalanan Commuter Line Mojokerto-Surabaya Gubeng. Untuk pemesanan tiket bisa melalui aplikasi KAI Access mulai H-7 sebelum keberangkatan KA. Namun saran yang disampaikan menjadi masukan bagi kami. Tks.,@IwagEvolution Selamat sore. Tersedia 10 perjalanan Commuter Line Mojokerto-Surabaya Gubeng. Untuk pemesanan tiket bisa melalui aplikasi KAI Access mulai H-7 sebelum keberangkatan KA. Namun saran yang disampaikan menjadi masukan bagi kami. Tks.
,in,0,1683036890474381312,,https://x.com/undefined/status/1683036890474381312,0,225355485,Sun Jul 23 08:50:38 +0000 2023,@KAI121 min metode pembayaran di kai access apa aja min?,3,,KAI121,1,1683036890474381312,@kai121 min metode pembayaran di kai access apa aja min?,min metode pembayaran di kai access apa aja min,"['min', 'metode', 'pembayaran', 'di', 'kai', 'access', 'apa', 'aja', 'min']","['min', 'metode', 'bayar', 'di', 'kai', 'access', 'apa', 'aja', 'min']",min metode bayar di kai access apa aja min,@KAI121 min metode pembayaran di kai access apa aja min?,@KAI121 min metode pembayaran di kai access apa aja min?
,in,0,1682744914965336069,,https://x.com/undefined/status/1682997678899343361,0,2550679982,Sun Jul 23 06:14:49 +0000 2023,@setrikaankusut @ryanadhiie @dlhfks @ErikkuRii di kai access tersedia mulai 2 jam sebelum keberangkatan (kalo masih ada kursi yg tersisa),0,,setrikaankusut,0,1682997678899343361,@setrikaankusut @ryanadhiie @dlhfks @erikkurii di kai access tersedia mulai 2 jam sebelum keberangkatan (kalo masih ada kursi yg tersisa),di kai access tersedia mulai 2 jam sebelum keberangkatan kalo masih ada kursi yg tersisa,"['di', 'kai', 'access', 'tersedia', 'mulai', '2', 'jam', 'sebelum', 'keberangkatan', 'kalo', 'masih', 'ada', 'kursi', 'yg', 'tersisa']","['di', 'kai', 'access', 'sedia', 'mulai', '2', 'jam', 'belum', 'berangkat', 'kalo', 'masih', 'ada', 'kursi', 'yg', 'sisa']",di kai access sedia mulai 2 jam belum berangkat kalo masih ada kursi yg sisa,@setrikaankusut @ryanadhiie @dlhfks @ErikkuRii di kai access tersedia mulai 2 jam sebelum keberangkatan (kalo masih ada kursi yg tersisa),@setrikaankusut @ryanadhiie @dlhfks @ErikkuRii di kai access tersedia mulai 2 jam sebelum keberangkatan (kalo masih ada kursi yg tersisa)
,in,0,1682929509996326912,,https://x.com/undefined/status/1682937178907906048,0,341987176,Sun Jul 23 02:14:25 +0000 2023,@itsnottliving Untuk transaksi perjalanan Commuter Line Bekasi-Cikarang dapat menggunakan GoTransit pada aplikasi Gojek. Sementara untuk tiket perjalanan Commuter Line Walahar dapat dipesan pada aplikasi KAI Access ya Kak. Tks.,0,,itsnottliving,0,1682937178907906048,@itsnottliving untuk transaksi perjalanan commuter line bekasi-cikarang dapat menggunakan gotransit pada aplikasi gojek. sementara untuk tiket perjalanan commuter line walahar dapat dipesan pada aplikasi kai access ya kak. tks.,untuk transaksi perjalanan commuter line bekasi cikarang dapat menggunakan gotransit pada aplikasi gojek sementara untuk tiket perjalanan commuter line walahar dapat dipesan pada aplikasi kai access ya kak tks,"['untuk', 'transaksi', 'perjalanan', 'commuter', 'line', 'bekasi', 'cikarang', 'dapat', 'menggunakan', 'gotransit', 'pada', 'aplikasi', 'gojek', 'sementara', 'untuk', 'tiket', 'perjalanan', 'commuter', 'line', 'walahar', 'dapat', 'dipesan', 'pada', 'aplikasi', 'kai', 'access', 'ya', 'kak', 'tks']","['untuk', 'transaksi', 'jalan', 'commuter', 'line', 'bekas', 'cikarang', 'dapat', 'guna', 'gotransit', 'pada', 'aplikasi', 'gojek', 'sementara', 'untuk', 'tiket', 'jalan', 'commuter', 'line', 'walahar', 'dapat', 'pes', 'pada', 'aplikasi', 'kai', 'access', 'ya', 'kak', 'tks']",untuk transaksi jalan commuter line bekas cikarang dapat guna gotransit pada aplikasi gojek sementara untuk tiket jalan commuter line walahar dapat pes pada aplikasi kai access ya kak tks,@itsnottliving Untuk transaksi perjalanan Commuter Line Bekasi-Cikarang dapat menggunakan GoTransit pada aplikasi Gojek. Sementara untuk tiket perjalanan Commuter Line Walahar dapat dipesan pada aplikasi KAI Access ya Kak. Tks.,@itsnottliving Untuk transaksi perjalanan Commuter Line Bekasi-Cikarang dapat menggunakan GoTransit pada aplikasi Gojek. Sementara untuk tiket perjalanan Commuter Line Walahar dapat dipesan pada aplikasi KAI Access ya Kak. Tks.
,in,0,1682929509996326912,,https://x.com/undefined/status/1682930975943311361,0,341987176,Sun Jul 23 01:49:46 +0000 2023,@itsnottliving Selamat pagi kak silakan menggunakan Commuterline bekasi-cikarang lalu transit berganti rangkaian menggunakan KA Commuter Line Walahar cikarang-lemah abang ya info jadwal dan pembelian tiket dapat silakan dapat melalui aplikasi KAI Access terima kasih.,1,,itsnottliving,0,1682930975943311361,@itsnottliving selamat pagi kak silakan menggunakan commuterline bekasi-cikarang lalu transit berganti rangkaian menggunakan ka commuter line walahar cikarang-lemah abang ya info jadwal dan pembelian tiket dapat silakan dapat melalui aplikasi kai access terima kasih.,selamat pagi kak silakan menggunakan commuterline bekasi cikarang lalu transit berganti rangkaian menggunakan ka commuter line walahar cikarang lemah abang ya info jadwal dan pembelian tiket dapat silakan dapat melalui aplikasi kai access terima kasih,"['selamat', 'pagi', 'kak', 'silakan', 'menggunakan', 'commuterline', 'bekasi', 'cikarang', 'lalu', 'transit', 'berganti', 'rangkaian', 'menggunakan', 'ka', 'commuter', 'line', 'walahar', 'cikarang', 'lemah', 'abang', 'ya', 'info', 'jadwal', 'dan', 'pembelian', 'tiket', 'dapat', 'silakan', 'dapat', 'melalui', 'aplikasi', 'kai', 'access', 'terima', 'kasih']","['selamat', 'pagi', 'kak', 'sila', 'guna', 'commuterline', 'bekas', 'cikarang', 'lalu', 'transit', 'ganti', 'rangkai', 'guna', 'ka', 'commuter', 'line', 'walahar', 'cikarang', 'lemah', 'abang', 'ya', 'info', 'jadwal', 'dan', 'beli', 'tiket', 'dapat', 'sila', 'dapat', 'lalu', 'aplikasi', 'kai', 'access', 'terima', 'kasih']",selamat pagi kak sila guna commuterline bekas cikarang lalu transit ganti rangkai guna ka commuter line walahar cikarang lemah abang ya info jadwal dan beli tiket dapat sila dapat lalu aplikasi kai access terima kasih,@itsnottliving Selamat pagi kak silakan menggunakan Commuterline bekasi-cikarang lalu transit berganti rangkaian menggunakan KA Commuter Line Walahar cikarang-lemah abang ya info jadwal dan pembelian tiket dapat silakan dapat melalui aplikasi KAI Access terima kasih.,@itsnottliving Selamat pagi kak silakan menggunakan Commuterline bekasi-cikarang lalu transit berganti rangkaian menggunakan KA Commuter Line Walahar cikarang-lemah abang ya info jadwal dan pembelian tiket dapat silakan dapat melalui aplikasi KAI Access terima kasih.
,in,0,1679678863499210758,,https://x.com/undefined/status/1682876145174482949,0,596184238,Sat Jul 22 22:11:53 +0000 2023,@Osas41772191 Di cek terus saja kak tiket nya di KAI access kalo ada cancelan pasti bakal muncul lagi tiket nya.,0,,Osas41772191,0,1682876145174482949,@osas41772191 di cek terus saja kak tiket nya di kai access kalo ada cancelan pasti bakal muncul lagi tiket nya.,di cek terus saja kak tiket nya di kai access kalo ada cancelan pasti bakal muncul lagi tiket nya,"['di', 'cek', 'terus', 'saja', 'kak', 'tiket', 'nya', 'di', 'kai', 'access', 'kalo', 'ada', 'cancelan', 'pasti', 'bakal', 'muncul', 'lagi', 'tiket', 'nya']","['di', 'cek', 'terus', 'saja', 'kak', 'tiket', 'nya', 'di', 'kai', 'access', 'kalo', 'ada', 'cancelan', 'pasti', 'bakal', 'muncul', 'lagi', 'tiket', 'nya']",di cek terus saja kak tiket nya di kai access kalo ada cancelan pasti bakal muncul lagi tiket nya,@Osas41772191 Di cek terus saja kak tiket nya di KAI access kalo ada cancelan pasti bakal muncul lagi tiket nya.,@Osas41772191 Di cek terus saja kak tiket nya di KAI access kalo ada cancelan pasti bakal muncul lagi tiket nya.
,in,0,1682814029906219008,,https://x.com/undefined/status/1682873377802035200,0,341987176,Sat Jul 22 22:00:54 +0000 2023,@udangasam Selamat pagi kak untuk jurang mangu-rangkasitung pemberangkatan awal pkl. 05:24 WIB. lalu transit berganti rangkaian degan KA Lokal Merak di Stasiun Rangkasbitung info jadwal dan pembelian tiket KA Lokal Merak silakan dapat cek pada Aplikasi KAI Access ya kak tks.,0,,udangasam,0,1682873377802035200,@udangasam selamat pagi kak untuk jurang mangu-rangkasitung pemberangkatan awal pkl. 05:24 wib. lalu transit berganti rangkaian degan ka lokal merak di stasiun rangkasbitung info jadwal dan pembelian tiket ka lokal merak silakan dapat cek pada aplikasi kai access ya kak tks.,selamat pagi kak untuk jurang mangu rangkasitung pemberangkatan awal pkl 05 24 wib lalu transit berganti rangkaian degan ka lokal merak di stasiun rangkasbitung info jadwal dan pembelian tiket ka lokal merak silakan dapat cek pada aplikasi kai access ya kak tks,"['selamat', 'pagi', 'kak', 'untuk', 'jurang', 'mangu', 'rangkasitung', 'pemberangkatan', 'awal', 'pkl', '05', '24', 'wib', 'lalu', 'transit', 'berganti', 'rangkaian', 'degan', 'ka', 'lokal', 'merak', 'di', 'stasiun', 'rangkasbitung', 'info', 'jadwal', 'dan', 'pembelian', 'tiket', 'ka', 'lokal', 'merak', 'silakan', 'dapat', 'cek', 'pada', 'aplikasi', 'kai', 'access', 'ya', 'kak', 'tks']","['selamat', 'pagi', 'kak', 'untuk', 'jurang', 'mangu', 'rangkasitung', 'berangkat', 'awal', 'pkl', '05', '24', 'wib', 'lalu', 'transit', 'ganti', 'rangkai', 'degan', 'ka', 'lokal', 'merak', 'di', 'stasiun', 'rangkasbitung', 'info', 'jadwal', 'dan', 'beli', 'tiket', 'ka', 'lokal', 'merak', 'sila', 'dapat', 'cek', 'pada', 'aplikasi', 'kai', 'access', 'ya', 'kak', 'tks']",selamat pagi kak untuk jurang mangu rangkasitung berangkat awal pkl 05 24 wib lalu transit ganti rangkai degan ka lokal merak di stasiun rangkasbitung info jadwal dan beli tiket ka lokal merak sila dapat cek pada aplikasi kai access ya kak tks,@udangasam Selamat pagi kak untuk jurang mangu-rangkasitung pemberangkatan awal pkl. 05:24 WIB. lalu transit berganti rangkaian degan KA Lokal Merak di Stasiun Rangkasbitung info jadwal dan pembelian tiket KA Lokal Merak silakan dapat cek pada Aplikasi KAI Access ya kak tks.,@udangasam Selamat pagi kak untuk jurang mangu-rangkasitung pemberangkatan awal pkl. 05:24 WIB. lalu transit berganti rangkaian degan KA Lokal Merak di Stasiun Rangkasbitung info jadwal dan pembelian tiket KA Lokal Merak silakan dapat cek pada Aplikasi KAI Access ya kak tks.
,in,0,1680429006263578624,,https://x.com/undefined/status/1682867922262433793,0,596184238,Sat Jul 22 21:39:13 +0000 2023,@NathanM72121165 @umiehaniieaulia Jika di KAI access habis maka di traveloka tiket com &amp; di loket stasiun juga semua habis kak.,0,,NathanM72121165,0,1682867922262433793,@nathanm72121165 @umiehaniieaulia jika di kai access habis maka di traveloka tiket com &amp; di loket stasiun juga semua habis kak.,jika di kai access habis maka di traveloka tiket com amp di loket stasiun juga semua habis kak,"['jika', 'di', 'kai', 'access', 'habis', 'maka', 'di', 'traveloka', 'tiket', 'com', 'amp', 'di', 'loket', 'stasiun', 'juga', 'semua', 'habis', 'kak']","['jika', 'di', 'kai', 'access', 'habis', 'maka', 'di', 'traveloka', 'tiket', 'com', 'amp', 'di', 'loket', 'stasiun', 'juga', 'semua', 'habis', 'kak']",jika di kai access habis maka di traveloka tiket com amp di loket stasiun juga semua habis kak,@NathanM72121165 @umiehaniieaulia Jika di KAI access habis maka di traveloka tiket com &amp; di loket stasiun juga semua habis kak.,@NathanM72121165 @umiehaniieaulia Jika di KAI access habis maka di traveloka tiket com &amp; di loket stasiun juga semua habis kak.
,in,0,1682806467064373248,,https://x.com/undefined/status/1682806879708418048,0,810265738254565376,Sat Jul 22 17:36:39 +0000 2023,@discountfess Kalau bilangnya qris qris apa aja bisa.. Aku biasanya pake voc pot 5k scan qris kai access.. Cuma dulu pernah gagal pake qris gopay waktu di mcd entah voc nya yg udah abis atau emg harus qris edc bca aku kurang tauu,0,,discountfess,0,1682806879708418048,@discountfess kalau bilangnya qris qris apa aja bisa.. aku biasanya pake voc pot 5k scan qris kai access.. cuma dulu pernah gagal pake qris gopay waktu di mcd entah voc nya yg udah abis atau emg harus qris edc bca aku kurang tauu,kalau bilangnya qris qris apa aja bisa aku biasanya pake voc pot 5k scan qris kai access cuma dulu pernah gagal pake qris gopay waktu di mcd entah voc nya yg udah abis atau emg harus qris edc bca aku kurang tauu,"['kalau', 'bilangnya', 'qris', 'qris', 'apa', 'aja', 'bisa', 'aku', 'biasanya', 'pake', 'voc', 'pot', '5k', 'scan', 'qris', 'kai', 'access', 'cuma', 'dulu', 'pernah', 'gagal', 'pake', 'qris', 'gopay', 'waktu', 'di', 'mcd', 'entah', 'voc', 'nya', 'yg', 'udah', 'abis', 'atau', 'emg', 'harus', 'qris', 'edc', 'bca', 'aku', 'kurang', 'tauu']","['kalau', 'bilang', 'qris', 'qris', 'apa', 'aja', 'bisa', 'aku', 'biasa', 'pake', 'voc', 'pot', '5k', 'scan', 'qris', 'kai', 'access', 'cuma', 'dulu', 'pernah', 'gagal', 'pake', 'qris', 'gopay', 'waktu', 'di', 'mcd', 'entah', 'voc', 'nya', 'yg', 'udah', 'abis', 'atau', 'emg', 'harus', 'qris', 'edc', 'bca', 'aku', 'kurang', 'tauu']",kalau bilang qris qris apa aja bisa aku biasa pake voc pot 5k scan qris kai access cuma dulu pernah gagal pake qris gopay waktu di mcd entah voc nya yg udah abis atau emg harus qris edc bca aku kurang tauu,@discountfess Kalau bilangnya qris qris apa aja bisa.. Aku biasanya pake voc pot 5k scan qris kai access.. Cuma dulu pernah gagal pake qris gopay waktu di mcd entah voc nya yg udah abis atau emg harus qris edc bca aku kurang tauu,@discountfess Kalau bilangnya qris qris apa aja bisa.. Aku biasanya pake voc pot 5k scan qris kai access.. Cuma dulu pernah gagal pake qris gopay waktu di mcd entah voc nya yg udah abis atau emg harus qris edc bca aku kurang tauu
,in,0,1682582572726128641,,https://x.com/undefined/status/1682802388091142144,0,1272175076218073090,Sat Jul 22 17:18:48 +0000 2023,@jogmfs Cari aja di kai access yg berangkat dr kiaracondong nder biasanya lbh murah,0,,jogmfs,0,1682802388091142144,@jogmfs cari aja di kai access yg berangkat dr kiaracondong nder biasanya lbh murah,cari aja di kai access yg berangkat dr kiaracondong nder biasanya lbh murah,"['cari', 'aja', 'di', 'kai', 'access', 'yg', 'berangkat', 'dr', 'kiaracondong', 'nder', 'biasanya', 'lbh', 'murah']","['cari', 'aja', 'di', 'kai', 'access', 'yg', 'berangkat', 'dr', 'kiaracondong', 'nder', 'biasa', 'lbh', 'murah']",cari aja di kai access yg berangkat dr kiaracondong nder biasa lbh murah,@jogmfs Cari aja di kai access yg berangkat dr kiaracondong nder biasanya lbh murah,@jogmfs Cari aja di kai access yg berangkat dr kiaracondong nder biasanya lbh murah
,in,0,1682792100470071297,,https://x.com/undefined/status/1682792100470071297,0,1534355876836159489,Sat Jul 22 16:37:56 +0000 2023,Kemarin bolak-balik Web JKT &amp; KAI access lebih 4x mastiin tgl STS nya bner ga segitu trs berangkatnya tgl segini dan pulang nya tgl segini,0,,,0,1682792100470071297,kemarin bolak-balik web jkt &amp; kai access lebih 4x mastiin tgl sts nya bner ga segitu trs berangkatnya tgl segini dan pulang nya tgl segini,kemarin bolak balik web jkt amp kai access lebih 4x mastiin tgl sts nya bner ga segitu trs berangkatnya tgl segini dan pulang nya tgl segini,"['kemarin', 'bolak', 'balik', 'web', 'jkt', 'amp', 'kai', 'access', 'lebih', '4x', 'mastiin', 'tgl', 'sts', 'nya', 'bner', 'ga', 'segitu', 'trs', 'berangkatnya', 'tgl', 'segini', 'dan', 'pulang', 'nya', 'tgl', 'segini']","['kemarin', 'bolak', 'balik', 'web', 'jkt', 'amp', 'kai', 'access', 'lebih', '4x', 'mastiin', 'tgl', 'sts', 'nya', 'bner', 'ga', 'segitu', 'trs', 'berangkat', 'tgl', 'gin', 'dan', 'pulang', 'nya', 'tgl', 'gin']",kemarin bolak balik web jkt amp kai access lebih 4x mastiin tgl sts nya bner ga segitu trs berangkat tgl gin dan pulang nya tgl gin,Kemarin bolak-balik Web JKT &amp; KAI access lebih 4x mastiin tgl STS nya bner ga segitu trs berangkatnya tgl segini dan pulang nya tgl segini,Kemarin bolak-balik Web JKT &amp; KAI access lebih 4x mastiin tgl STS nya bner ga segitu trs berangkatnya tgl segini dan pulang nya tgl segini
,in,0,1682786113344405507,,https://x.com/undefined/status/1682786113344405507,0,271840659,Sat Jul 22 16:14:08 +0000 2023,yang pas awal pesan tiket ngiranya tanggal 22 itu hari Minggu bahkan sampe tadi nggak ngeh hari ini Sabtu tanggal 22 dan pas ngecek jam keberangkatan di KAI access tiketnya udh ada di menu riwayat.,0,,,0,1682786113344405507,yang pas awal pesan tiket ngiranya tanggal 22 itu hari minggu bahkan sampe tadi nggak ngeh hari ini sabtu tanggal 22 dan pas ngecek jam keberangkatan di kai access tiketnya udh ada di menu riwayat.,yang pas awal pesan tiket ngiranya tanggal 22 itu hari minggu bahkan sampe tadi nggak ngeh hari ini sabtu tanggal 22 dan pas ngecek jam keberangkatan di kai access tiketnya udh ada di menu riwayat,"['yang', 'pas', 'awal', 'pesan', 'tiket', 'ngiranya', 'tanggal', '22', 'itu', 'hari', 'minggu', 'bahkan', 'sampe', 'tadi', 'nggak', 'ngeh', 'hari', 'ini', 'sabtu', 'tanggal', '22', 'dan', 'pas', 'ngecek', 'jam', 'keberangkatan', 'di', 'kai', 'access', 'tiketnya', 'udh', 'ada', 'di', 'menu', 'riwayat']","['yang', 'pas', 'awal', 'pesan', 'tiket', 'ngiranya', 'tanggal', '22', 'itu', 'hari', 'minggu', 'bahkan', 'sampe', 'tadi', 'nggak', 'ngeh', 'hari', 'ini', 'sabtu', 'tanggal', '22', 'dan', 'pas', 'ngecek', 'jam', 'berangkat', 'di', 'kai', 'access', 'tiket', 'udh', 'ada', 'di', 'menu', 'riwayat']",yang pas awal pesan tiket ngiranya tanggal 22 itu hari minggu bahkan sampe tadi nggak ngeh hari ini sabtu tanggal 22 dan pas ngecek jam berangkat di kai access tiket udh ada di menu riwayat,yang pas awal pesan tiket ngiranya tanggal 22 itu hari Minggu bahkan sampe tadi nggak ngeh hari ini Sabtu tanggal 22 dan pas ngecek jam keberangkatan di KAI access tiketnya udh ada di menu riwayat.,yang pas awal pesan tiket ngiranya tanggal 22 itu hari Minggu bahkan sampe tadi nggak ngeh hari ini Sabtu tanggal 22 dan pas ngecek jam keberangkatan di KAI access tiketnya udh ada di menu riwayat.
